CTR,titleWords,adWords,depth,position,advCTR,advCTRInPos,queryCTR,queryCTRInPos,gender,age
0.0283,4,27,1,1,0.0384,0.0412,0.0206,0.022,unknown,unknown
0.039,11,20,1,1,0.0207,0.0208,0.0244,0.0351,male,19-24
0.0442,9,26,2,2,0.0426,0.0309,0.0449,0.0378,unknown,unknown
0.0,11,25,3,1,0.0344,0.0456,0.016,0.0213,male,19-24
0.0,12,22,3,2,0.0595,0.0547,0.0182,0.0204,unknown,unknown
0.0,6,13,3,3,0.0331,0.0143,0.0139,0.0062,unknown,unknown
0.0385,7,19,2,1,0.0192,0.0202,0.0315,0.0371,female,19-24
0.0467,5,21,2,1,0.024,0.029,0.0385,0.0508,male,0-12
0.0488,8,22,1,1,0.0344,0.0456,0.0299,0.0149,female,19-24
0.0882,6,19,2,1,0.0281,0.0348,0.0477,0.0547,unknown,unknown
0.1343,7,24,2,1,0.0426,0.0491,0.0724,0.0757,female,19-24
0.0524,10,22,1,1,0.0211,0.024,0.0124,0.0187,male,13-18
0.0464,6,26,2,1,0.0264,0.0288,0.0099,0.0183,unknown,unknown
0.0318,8,25,2,1,0.0426,0.0491,0.012,0.0338,female,13-18
0.0364,12,26,2,2,0.0231,0.0143,0.0324,0.0,unknown,unknown
0.0168,12,20,2,2,0.0583,0.0199,0.0471,0.0122,male,13-18
0.0246,8,20,1,1,0.0384,0.0399,0.0,0.0,male,19-24
0.0024,5,21,3,3,0.024,0.0105,0.0049,0.0033,unknown,unknown
0.0075,3,13,2,1,0.016,0.018,0.0076,0.0098,unknown,unknown
0.1282,7,24,1,1,0.0111,0.0187,0.0698,0.0765,female,25-30
0.0,11,26,3,3,0.0097,0.0037,0.0028,0.0013,unknown,unknown
0.0219,8,24,1,1,0.0426,0.0491,0.0233,0.0278,unknown,unknown
0.095,3,19,1,1,0.0387,0.0387,0.0155,0.0265,male,13-18
0.0136,9,27,2,2,0.0143,0.0113,0.0283,0.0154,unknown,unknown
0.0175,6,14,1,1,0.0273,0.0356,0.0327,0.0353,unknown,unknown
0.0,7,21,3,1,0.0219,0.0218,0.0208,0.0325,unknown,unknown
0.0114,12,23,2,2,0.0494,0.0411,0.0289,0.0148,unknown,unknown
0.0166,5,13,1,1,0.0402,0.0486,0.0216,0.0243,unknown,unknown
0.0,8,28,2,1,0.0322,0.0474,0.0036,0.0049,unknown,unknown
0.0134,12,24,2,1,0.0336,0.0406,0.0641,0.0908,unknown,unknown
0.0915,7,21,2,2,0.0284,0.0264,0.0372,0.0247,unknown,unknown
0.0,8,23,1,1,0.0273,0.0356,0.0004,0.0004,unknown,unknown
0.0598,6,14,2,1,0.0273,0.0356,0.0372,0.0444,unknown,unknown
0.0265,7,24,1,1,0.0111,0.0189,0.035,0.0641,male,25-30
0.0109,10,23,3,2,0.0385,0.0284,0.0096,0.0115,unknown,unknown
0.0041,7,15,3,2,0.0273,0.0221,0.0121,0.0097,unknown,unknown
0.0773,5,23,2,1,0.0284,0.0337,0.0425,0.0929,female,19-24
0.0,11,24,3,3,0.0622,0.0226,0.0541,0.0022,unknown,unknown
0.0612,8,30,2,1,0.0422,0.0553,0.0238,0.0286,unknown,unknown
0.0145,7,20,2,2,0.0426,0.0309,0.0162,0.0127,unknown,unknown
0.1007,11,25,2,1,0.0493,0.0553,0.1637,0.1864,female,19-24
0.1863,6,19,2,1,0.0343,0.0455,0.0644,0.1324,female,25-30
0.0374,9,22,2,1,0.0231,0.0315,0.0124,0.0217,male,31-40
0.0476,8,16,2,2,0.0284,0.0189,0.079,0.0615,unknown,unknown
0.0064,11,19,1,1,0.0243,0.0258,0.0036,0.0037,unknown,unknown
0.2019,9,22,2,1,0.0686,0.0755,0.0155,0.0299,male,19-24
0.0099,5,27,2,2,0.0344,0.026,0.0312,0.0144,male,19-24
0.0,7,17,3,1,0.0208,0.0389,0.0,0.0,unknown,unknown
0.0882,8,24,2,1,0.0426,0.0491,0.0553,0.0741,unknown,unknown
0.0604,6,11,1,1,0.0294,0.0354,0.0383,0.0515,male,19-24
0.0305,9,21,1,1,0.0121,0.0178,0.0395,0.1,unknown,unknown
0.01,8,26,2,2,0.0284,0.019,0.0494,0.0068,unknown,unknown
0.0226,12,25,1,1,0.0192,0.0244,0.0121,0.0143,male,19-24
0.018,8,18,2,1,0.0481,0.0633,0.0162,0.0208,unknown,unknown
0.0296,6,23,1,1,0.0248,0.0285,0.0,0.0,female,19-24
0.087,5,17,1,1,0.0233,0.023,0.0,0.0,unknown,unknown
0.0051,11,23,1,1,0.0796,0.1027,0.0156,0.0189,unknown,unknown
0.0404,13,17,1,1,0.0778,0.1022,0.0104,0.022,unknown,unknown
0.0792,9,16,1,1,0.0277,0.032,0.0235,0.0281,male,0-12
0.0056,8,25,2,2,0.0419,0.0287,0.0071,0.0074,unknown,unknown
0.0459,7,22,2,1,0.0233,0.0243,0.0191,0.0157,male,19-24
0.0481,13,30,1,1,0.0352,0.0613,0.0082,0.0085,unknown,unknown
0.0,6,8,2,2,0.026,0.0207,0.0256,0.0134,unknown,unknown
0.0,4,20,3,1,0.0215,0.0229,0.073,0.1185,male,19-24
0.0229,9,26,2,2,0.0284,0.019,0.0717,0.0529,male,19-24
0.1176,10,23,2,1,0.1967,0.2025,0.0395,0.058,unknown,unknown
0.0,6,8,1,1,0.0249,0.0321,0.013,0.0132,female,31-40
0.0,11,21,3,2,0.0344,0.032,0.0236,0.0219,unknown,unknown
0.0311,7,18,1,1,0.0389,0.0448,0.01,0.0111,unknown,unknown
0.0164,6,16,1,1,0.0284,0.0337,0.0863,0.113,male,25-30
0.0077,7,15,1,1,0.0273,0.0356,0.0144,0.0169,unknown,unknown
0.0,7,21,2,2,0.0337,0.0301,0.0307,0.0269,unknown,unknown
0.1061,9,23,2,1,0.1942,0.2042,0.091,0.1429,unknown,unknown
0.037,8,18,2,2,0.029,0.018,0.0437,0.0367,unknown,unknown
0.1157,9,27,1,1,0.0572,0.0818,0.0039,0.0053,female,19-24
0.0,5,22,2,2,0.0233,0.0201,0.01,0.0045,unknown,unknown
0.0224,7,24,1,1,0.0426,0.0491,0.0068,0.0068,female,25-30
0.2321,9,25,2,1,0.0625,0.0748,0.0965,0.1631,unknown,unknown
0.1048,10,18,2,1,0.1027,0.1364,0.0817,0.0938,male,19-24
0.0088,6,11,2,1,0.0295,0.0355,0.0241,0.0526,unknown,unknown
0.0,7,22,2,2,0.0356,0.0186,0.0172,0.0028,male,19-24
0.5366,11,22,2,1,0.1559,0.2048,0.0163,0.0317,female,19-24
0.05,5,17,3,1,0.0327,0.0448,0.0982,0.1159,unknown,unknown
0.0,11,25,1,1,0.0273,0.0356,0.015,0.0181,unknown,unknown
0.0,10,10,3,1,0.0094,0.0108,0.0197,0.0236,unknown,unknown
0.0,10,25,2,1,0.0057,0.0067,0.0,0.0,female,25-30
0.0638,6,17,1,1,0.0291,0.0345,0.0272,0.0292,female,19-24
0.0284,8,20,2,1,0.0113,0.0133,0.0417,0.056,unknown,unknown
0.0,14,28,2,2,0.0435,0.0225,0.0195,0.0127,unknown,unknown
0.0033,9,25,1,1,0.0305,0.039,0.0258,0.0336,unknown,unknown
0.1985,8,26,2,1,0.0426,0.0491,0.1097,0.157,unknown,unknown
0.0131,8,25,1,1,0.0426,0.0491,0.0508,0.0581,female,19-24
0.0352,5,22,1,1,0.0254,0.0257,0.0166,0.0278,male,13-18
0.0097,6,21,2,2,0.0703,0.0482,0.0079,0.0103,unknown,unknown
0.0,10,26,2,2,0.0162,0.0158,0.0069,0.0047,unknown,unknown
0.0318,16,27,1,1,0.0442,0.0487,0.0423,0.0424,unknown,unknown
0.0185,9,22,2,2,0.0524,0.0481,0.0439,0.0274,unknown,unknown
0.006,5,21,1,1,0.024,0.029,0.0149,0.0101,female,19-24
0.0,12,21,3,1,0.0121,0.016,0.0136,0.0247,unknown,unknown
0.0122,4,13,2,1,0.0284,0.0337,0.0077,0.0179,male,25-30
0.0,7,21,3,1,0.0091,0.012,0.0052,0.0087,unknown,unknown
0.051,6,20,1,1,0.0919,0.0982,0.0,0.0,female,25-30
0.1441,11,18,2,1,0.06,0.089,0.0638,0.0921,unknown,unknown
0.0314,11,11,2,2,0.0422,0.0338,0.1211,0.0429,female,19-24
0.0719,10,26,2,1,0.0344,0.0456,0.024,0.0386,unknown,unknown
0.0,10,19,3,1,0.021,0.0271,0.0149,0.0239,male,25-30
0.0641,11,27,2,1,0.0302,0.0351,0.0172,0.0247,unknown,unknown
0.0058,7,21,2,2,0.0562,0.0329,0.187,0.0212,unknown,unknown
0.08,12,22,1,1,0.0532,0.0623,0.0815,0.0976,male,25-30
0.0714,10,15,2,1,0.0619,0.068,0.0333,0.0571,unknown,unknown
0.0,7,21,1,1,0.0337,0.0417,0.0011,0.0005,unknown,unknown
0.1234,3,22,2,1,0.016,0.0179,0.1226,0.2076,male,13-18
0.0417,8,26,2,1,0.0378,0.0442,0.0273,0.0339,unknown,unknown
0.0229,4,25,2,2,0.1058,0.0868,0.0171,0.0134,unknown,unknown
0.0965,7,21,2,1,0.0426,0.0491,0.0351,0.044,unknown,unknown
0.1178,9,22,1,1,0.0426,0.0491,0.0,0.0,male,19-24
0.0784,14,24,2,1,0.0348,0.0367,0.0352,0.0507,male,13-18
0.0926,7,18,2,1,0.0426,0.0491,0.0202,0.0466,unknown,unknown
0.0,11,25,3,1,0.0067,0.0074,0.0018,0.0037,unknown,unknown
0.0748,14,28,3,1,0.0141,0.0279,0.0561,0.1225,unknown,unknown
0.0259,12,33,1,1,0.0505,0.0657,0.0,0.0,unknown,unknown
0.1667,7,21,2,1,0.0705,0.0852,0.0903,0.231,unknown,unknown
0.2596,9,23,2,1,0.1957,0.2015,0.0387,0.049,male,31-40
0.0364,8,25,1,1,0.0344,0.0461,0.0176,0.0182,unknown,unknown
0.0,9,19,3,2,0.0121,0.009,0.023,0.0132,unknown,unknown
0.0775,13,28,2,1,0.0237,0.0383,0.01,0.0364,male,19-24
0.0,10,22,2,1,0.0211,0.024,0.0268,0.04,unknown,unknown
0.01,6,14,1,1,0.0273,0.0356,0.0294,0.0341,unknown,unknown
0.0361,8,23,1,1,0.0426,0.0491,0.0171,0.042,male,13-18
0.0066,7,15,1,1,0.035,0.0446,0.0112,0.0124,male,31-40
0.0268,9,17,1,1,0.0139,0.0177,0.0653,0.1034,male,25-30
0.0151,9,20,1,1,0.0426,0.0491,0.0155,0.0233,male,13-18
0.0115,5,22,1,1,0.0233,0.0243,0.0033,0.0052,male,13-18
0.0329,6,14,1,1,0.0273,0.0356,0.031,0.0305,female,13-18
0.0174,6,20,1,1,0.0313,0.0406,0.0041,0.0051,unknown,unknown
0.0364,11,17,2,1,0.0159,0.0167,0.018,0.0316,male,19-24
0.0625,6,14,2,2,0.0273,0.0221,0.0551,0.0439,unknown,unknown
0.0369,8,25,1,1,0.0426,0.0491,0.0036,0.0,unknown,unknown
0.0,6,14,2,2,0.0273,0.0221,0.0184,0.0,male,19-24
0.006,8,30,1,1,0.0573,0.0819,0.0136,0.0196,male,0-12
0.1129,5,23,2,1,0.0284,0.0337,0.0315,0.0833,female,19-24
0.027,5,19,3,2,0.0344,0.026,0.0377,0.028,unknown,unknown
0.0,8,20,3,3,0.055,0.0114,0.1177,0.0,unknown,unknown
0.2595,14,27,2,1,0.0426,0.0485,0.0949,0.1934,unknown,unknown
0.0141,8,21,1,1,0.0426,0.0491,0.0155,0.0156,unknown,unknown
0.0153,6,14,2,2,0.0273,0.0221,0.0333,0.0168,unknown,unknown
0.1353,7,26,2,1,0.0426,0.0491,0.0171,0.0223,unknown,unknown
0.1147,9,25,1,1,0.0502,0.0652,0.0979,0.1149,male,13-18
0.0,12,23,3,1,0.0151,0.0159,0.0105,0.012,unknown,unknown
0.0081,8,24,2,2,0.0703,0.0481,0.0179,0.014,unknown,unknown
0.032,6,14,2,2,0.0273,0.0221,0.0208,0.0272,unknown,unknown
0.1947,7,21,2,1,0.0915,0.0977,0.037,0.089,male,13-18
0.0,10,23,1,1,0.0173,0.0227,0.0182,0.024,unknown,unknown
0.0511,6,25,2,1,0.0426,0.0491,0.0238,0.0351,unknown,unknown
0.2148,9,21,1,1,0.0235,0.0341,0.0088,0.0,unknown,unknown
0.0185,6,14,1,1,0.0273,0.0356,0.0,0.0,female,31-40
0.027,11,25,3,1,0.0142,0.0168,0.0563,0.0793,unknown,unknown
0.0463,12,22,1,1,0.0533,0.0624,0.0931,0.0976,male,31-40
0.0362,11,29,1,1,0.0573,0.0819,0.0093,0.01,male,13-18
0.133,12,31,2,1,0.0986,0.1064,0.0835,0.09,unknown,unknown
0.0,11,28,3,1,0.0249,0.0302,0.0186,0.0327,unknown,unknown
0.0296,11,23,2,2,0.0377,0.0248,0.0643,0.0488,unknown,unknown
0.0355,5,14,2,1,0.0284,0.0337,0.0153,0.0214,unknown,unknown
0.0875,6,20,2,1,0.0426,0.0491,0.032,0.0629,unknown,unknown
0.0143,4,13,2,2,0.0284,0.0189,0.0334,0.0241,unknown,unknown
0.1119,11,23,2,1,0.0828,0.0991,0.0319,0.0761,unknown,unknown
0.0977,6,20,2,1,0.0426,0.0491,0.0728,0.1192,unknown,unknown
0.0182,7,26,1,1,0.0284,0.0337,0.0296,0.0487,female,13-18
0.0079,9,25,2,2,0.0337,0.0301,0.0348,0.0054,unknown,unknown
0.0446,16,27,1,1,0.0442,0.0487,0.1834,0.2373,male,19-24
0.069,7,24,2,2,0.0426,0.0309,0.0537,0.0365,unknown,unknown
0.2037,10,26,2,1,0.1847,0.1877,0.1296,0.3911,unknown,unknown
0.0536,8,20,2,1,0.0344,0.0456,0.0275,0.0427,female,19-24
0.0,3,20,3,3,0.0098,0.0,0.0125,0.005,unknown,unknown
0.0027,9,18,1,1,0.0352,0.0434,0.0065,0.0072,male,19-24
0.0511,7,23,1,1,0.0426,0.0491,0.0734,0.1125,unknown,unknown
0.0725,10,20,2,2,0.0344,0.026,0.3138,0.0438,female,19-24
0.1019,5,17,2,2,0.0245,0.0198,0.0404,0.0336,female,25-30
0.05,13,28,2,1,0.0235,0.0234,0.0358,0.0363,unknown,unknown
0.0,11,25,1,1,0.0356,0.0446,0.0132,0.0151,unknown,unknown
0.0,14,22,1,1,0.0043,0.004,0.0374,0.038,female,13-18
0.0526,7,21,1,1,0.0918,0.0981,0.0,0.0,female,31-40
0.0231,10,25,3,1,0.0445,0.0535,0.0873,0.1482,unknown,unknown
0.0278,5,15,2,2,0.0284,0.0189,0.1819,0.1061,unknown,unknown
0.0,9,9,3,1,0.0602,0.063,0.0337,0.0439,unknown,unknown
0.0365,8,18,2,1,0.0426,0.0491,0.0102,0.0154,male,13-18
0.0462,10,30,1,1,0.0277,0.0298,0.0327,0.0434,female,13-18
0.1667,9,23,2,1,0.1956,0.2013,0.0562,0.0966,male,19-24
0.0458,7,27,1,1,0.0935,0.0997,0.0041,0.0073,female,25-30
0.0,3,21,1,1,0.016,0.018,0.007,0.008,unknown,unknown
0.0075,7,27,1,1,0.0284,0.0337,0.0408,0.0451,male,19-24
0.0194,4,15,1,1,0.0284,0.0337,0.0222,0.0214,unknown,unknown
0.0131,5,15,1,1,0.0284,0.0337,0.0205,0.021,unknown,unknown
0.0081,12,22,3,2,0.0423,0.0443,0.0169,0.0174,unknown,unknown
0.0086,5,20,2,2,0.0371,0.022,0.0258,0.0126,unknown,unknown
0.0286,6,22,1,1,0.0284,0.0337,0.0293,0.0322,female,13-18
0.1043,7,24,1,1,0.105,0.1703,0.0235,0.0422,male,19-24
0.0549,13,25,1,1,0.0191,0.0243,0.0057,0.0069,male,25-30
0.0333,13,31,1,1,0.0282,0.03,0.0059,0.0066,unknown,unknown
0.1818,9,17,2,1,0.1027,0.1362,0.0616,0.0848,male,31-40
0.0,10,22,3,2,0.0301,0.0227,0.013,0.0126,unknown,unknown
0.0707,3,19,1,1,0.0388,0.0388,0.0079,0.0,male,31-40
0.0108,10,26,1,1,0.0305,0.039,0.0199,0.0296,unknown,unknown
0.2719,13,24,2,1,0.0493,0.0553,0.1258,0.2079,unknown,unknown
0.031,13,24,2,1,0.0216,0.0253,0.0087,0.0224,unknown,unknown
0.0857,7,25,1,1,0.1613,0.1749,0.0694,0.0916,unknown,unknown
0.028,6,11,2,1,0.0294,0.0354,0.0369,0.0327,female,41+
0.0212,9,26,2,1,0.0818,0.1047,0.0219,0.0327,unknown,unknown
0.0545,8,24,1,1,0.021,0.0229,0.008,0.0081,female,19-24
0.0083,7,22,2,2,0.0394,0.0281,0.0322,0.0178,unknown,unknown
0.3765,6,22,1,1,0.1054,0.1212,0.0512,0.0665,female,19-24
0.0559,14,28,1,1,0.0441,0.0486,0.0073,0.0128,unknown,unknown
0.1308,11,22,2,1,0.0494,0.0553,0.0362,0.0613,unknown,unknown
0.0425,6,11,2,1,0.0295,0.0355,0.0158,0.019,unknown,unknown
0.0268,8,25,2,2,0.1049,0.0416,0.0469,0.0296,unknown,unknown
0.0709,14,23,2,1,0.0766,0.0816,0.0322,0.051,unknown,unknown
0.1129,8,25,2,1,0.0402,0.0476,0.1463,0.2719,unknown,unknown
0.0071,7,22,2,1,0.0426,0.0491,0.0061,0.0118,male,19-24
0.0667,12,24,2,1,0.0545,0.0673,0.0508,0.0958,unknown,unknown
0.0093,7,25,3,3,0.0193,0.0101,0.1147,0.0355,unknown,unknown
0.1143,9,23,2,1,0.1958,0.2015,0.055,0.0679,female,31-40
0.0093,10,19,2,2,0.0494,0.0411,0.0343,0.0215,unknown,unknown
0.0061,9,23,3,2,0.0305,0.026,0.0308,0.0413,unknown,unknown
0.0088,6,14,1,1,0.0273,0.0356,0.0176,0.0176,unknown,unknown
0.0435,6,16,2,2,0.0558,0.037,0.0749,0.0426,unknown,unknown
0.0993,13,18,2,1,0.062,0.0681,0.0192,0.0237,male,41+
0.0396,5,14,1,1,0.0284,0.0337,0.0,0.0,male,31-40
0.0,10,25,2,2,0.0113,0.002,0.0769,0.0,female,19-24
0.041,11,27,1,1,0.0339,0.0426,0.0359,0.0441,unknown,unknown
0.1942,9,16,2,1,0.0446,0.0926,0.0705,0.0742,unknown,unknown
0.0794,8,22,1,1,0.0402,0.0485,0.1213,0.131,unknown,unknown
0.0,8,15,3,2,0.029,0.0244,0.0039,0.003,unknown,unknown
0.035,8,25,1,1,0.0426,0.0491,0.0086,0.01,unknown,unknown
0.1651,8,22,1,1,0.0515,0.0645,0.0056,0.0092,male,25-30
0.2235,3,23,2,1,0.1344,0.1375,0.0186,0.0329,unknown,unknown
0.0229,9,19,1,1,0.0273,0.0356,0.0086,0.0153,unknown,unknown
0.0,6,11,3,1,0.0295,0.0355,0.016,0.0285,male,19-24
0.0307,7,16,2,1,0.0305,0.039,0.0272,0.0484,unknown,unknown
0.0088,6,14,1,1,0.0273,0.0356,0.0147,0.0126,male,31-40
0.0864,16,26,1,1,0.0899,0.0946,0.0,0.0,male,25-30
0.0496,10,22,1,1,0.051,0.0471,0.0702,0.1148,female,31-40
0.0,10,24,3,1,0.0158,0.0223,0.0,0.0,unknown,unknown
0.0977,5,14,2,1,0.0284,0.0337,0.0182,0.037,unknown,unknown
0.1942,7,22,2,2,0.0426,0.0308,0.0518,0.0197,male,13-18
0.1617,12,17,2,2,0.0616,0.0525,0.0777,0.0264,unknown,unknown
0.0101,6,15,1,1,0.0403,0.0487,0.0078,0.0099,unknown,unknown
0.0186,8,20,2,1,0.0344,0.0456,0.0715,0.0634,unknown,unknown
0.0286,8,26,2,1,0.0426,0.0491,0.03,0.0505,unknown,unknown
0.2897,6,22,1,1,0.1724,0.1743,0.0582,0.0801,unknown,unknown
0.1667,9,23,2,1,0.0426,0.0491,0.0256,0.0681,male,19-24
0.0727,9,23,2,2,0.142,0.101,0.0667,0.0596,unknown,unknown
0.027,7,19,2,2,0.0426,0.0309,0.0549,0.0355,male,19-24
0.0473,6,14,1,1,0.0273,0.0356,0.0401,0.0464,female,13-18
0.0,10,24,3,2,0.0233,0.0075,0.0001,0.0002,unknown,unknown
0.0522,12,20,1,1,0.0584,0.0624,0.0397,0.04,female,13-18
0.0,3,26,2,1,0.0124,0.0164,0.0013,0.001,unknown,unknown
0.0095,4,13,2,2,0.0284,0.019,0.0311,0.0091,unknown,unknown
0.0095,4,19,2,2,0.0284,0.019,0.0085,0.0028,unknown,unknown
0.009,3,19,2,1,0.016,0.018,0.0329,0.0606,unknown,unknown
0.0457,9,20,2,1,0.0199,0.0234,0.0107,0.0111,unknown,unknown
0.0185,6,15,2,1,0.0426,0.0491,0.0136,0.0212,female,13-18
0.0152,8,24,2,2,0.0426,0.0309,0.058,0.0234,unknown,unknown
0.0271,8,24,1,1,0.0426,0.0491,0.0436,0.0462,unknown,unknown
0.0086,8,25,3,1,0.0282,0.0348,0.0625,0.1156,unknown,unknown
0.0196,13,23,2,2,0.0317,0.0237,0.0191,0.0099,unknown,unknown
0.0238,12,25,1,1,0.0305,0.0384,0.0206,0.0234,unknown,unknown
0.0,11,26,3,3,0.0097,0.0037,0.0011,0.0,unknown,unknown
0.0,3,13,2,1,0.016,0.018,0.0336,0.0514,female,19-24
0.0613,16,28,2,2,0.0442,0.0198,0.2282,0.1715,unknown,unknown
0.1053,3,24,1,1,0.0211,0.0285,0.0015,0.0,male,19-24
0.0351,9,22,2,2,0.0344,0.026,0.0261,0.015,unknown,unknown
0.1793,4,21,2,1,0.0284,0.0337,0.0259,0.0384,male,0-12
0.0,7,18,1,1,0.0117,0.0122,0.003,0.0038,female,19-24
0.0,3,13,3,1,0.016,0.018,0.0409,0.0811,unknown,unknown
0.0,9,21,1,1,0.0357,0.0468,0.0051,0.0045,unknown,unknown
0.0061,13,31,1,1,0.0573,0.0819,0.0088,0.0104,male,19-24
0.0364,6,16,2,1,0.0284,0.0337,0.0397,0.067,unknown,unknown
0.0,3,25,2,1,0.016,0.018,0.0132,0.0137,female,41+
0.0199,9,23,2,2,0.0426,0.0309,0.0118,0.0084,unknown,unknown
0.0,10,19,3,1,0.0092,0.0111,0.0101,0.0146,unknown,unknown
0.0092,7,20,1,1,0.0377,0.0389,0.0149,0.0204,male,25-30
0.0129,9,21,1,1,0.0426,0.0491,0.0081,0.007,unknown,unknown
0.0238,13,25,1,1,0.0191,0.0243,0.0071,0.0082,male,31-40
0.0188,6,14,2,1,0.0273,0.0356,0.012,0.018,unknown,unknown
0.1851,16,26,1,1,0.0894,0.0941,0.0057,0.0034,male,19-24
0.0588,12,23,1,1,0.0494,0.0553,0.0364,0.0441,unknown,unknown
0.0297,13,25,1,1,0.0268,0.0399,0.0524,0.0801,unknown,unknown
0.0465,9,20,1,1,0.0426,0.0491,0.0203,0.0259,male,0-12
0.0391,4,13,2,1,0.0284,0.0337,0.0261,0.0631,female,13-18
0.1071,6,19,1,1,0.0336,0.0417,0.0019,0.0021,female,19-24
0.0485,7,24,3,2,0.0426,0.0309,0.0379,0.0366,unknown,unknown
0.3679,3,23,1,1,0.1327,0.136,0.0596,0.0778,male,19-24
0.1161,6,20,1,1,0.1724,0.1743,0.0,0.0,female,19-24
0.0,8,19,3,2,0.007,0.0046,0.0121,0.0125,unknown,unknown
0.0584,7,15,1,1,0.0273,0.0356,0.0343,0.0503,unknown,unknown
0.0,6,14,1,1,0.0273,0.0356,0.0215,0.026,unknown,unknown
0.0097,6,15,3,3,0.0357,0.0159,0.0364,0.0065,unknown,unknown
0.0,9,26,3,3,0.0305,0.0123,0.0127,0.0018,unknown,unknown
0.0042,3,25,1,1,0.0161,0.018,0.0076,0.0094,unknown,unknown
0.024,7,24,2,2,0.0426,0.0309,0.0685,0.0388,unknown,unknown
0.0491,9,28,1,1,0.1094,0.1457,0.0086,0.0882,male,13-18
0.0294,7,19,1,1,0.0321,0.0429,0.0184,0.0194,unknown,unknown
0.1892,10,25,2,1,0.048,0.0479,0.019,0.0217,male,13-18
0.0491,9,23,2,1,0.1424,0.1727,0.0383,0.0465,male,25-30
0.0063,12,21,3,2,0.028,0.0242,0.0605,0.0143,unknown,unknown
0.0906,12,25,2,1,0.0735,0.0768,0.0375,0.1158,unknown,unknown
0.0,14,23,1,1,0.0232,0.0306,0.0066,0.0077,unknown,unknown
0.0242,8,11,1,1,0.0278,0.0321,0.0402,0.0645,unknown,unknown
0.0297,7,15,2,2,0.0273,0.0221,0.0373,0.0108,unknown,unknown
0.0782,9,23,2,1,0.1946,0.2046,0.0475,0.066,unknown,unknown
0.185,7,21,1,1,0.1726,0.1745,0.0,0.0,unknown,unknown
0.065,5,19,1,1,0.0359,0.0497,0.0222,0.03,unknown,unknown
0.0,9,20,2,2,0.0426,0.0309,0.0209,0.0,unknown,unknown
0.0187,8,14,2,1,0.0621,0.0683,0.0087,0.0,unknown,unknown
0.0339,9,21,1,1,0.0249,0.0301,0.0603,0.0672,female,31-40
0.0,10,19,1,1,0.0234,0.0285,0.0002,0.0004,unknown,unknown
0.044,13,28,1,1,0.0467,0.0489,0.0046,0.0,male,19-24
0.0081,10,23,1,1,0.0426,0.0491,0.0203,0.0295,male,13-18
0.0673,7,21,3,1,0.064,0.0768,0.079,0.1177,unknown,unknown
0.0294,9,23,2,2,0.1422,0.1014,0.0598,0.0681,male,19-24
0.1359,17,25,3,2,0.0767,0.0698,0.0734,0.0347,unknown,unknown
0.3237,7,21,1,1,0.0905,0.0967,0.0044,0.0,male,19-24
0.0187,13,27,1,1,0.0836,0.0846,0.0278,0.032,male,13-18
0.0,5,20,1,1,0.0035,0.004,0.0295,0.0387,unknown,unknown
0.0116,8,21,2,2,0.0426,0.0309,0.0062,0.0435,male,19-24
0.0741,13,33,2,1,0.0498,0.0462,0.0183,0.0325,male,25-30
0.0917,9,24,3,1,0.0155,0.0185,0.1462,0.189,unknown,unknown
0.019,11,22,3,2,0.055,0.0243,0.0422,0.0162,unknown,unknown
0.04,5,23,1,1,0.0284,0.0337,0.042,0.0827,female,19-24
0.1441,12,21,2,1,0.02,0.0213,0.0331,0.0421,female,13-18
0.0276,8,30,1,1,0.1052,0.1707,0.01,0.0144,female,19-24
0.0,8,26,2,1,0.0553,0.0657,0.0003,0.0003,unknown,unknown
0.0217,8,20,2,2,0.0344,0.026,0.131,0.1099,female,19-24
0.3089,6,23,2,2,0.1055,0.0865,0.2308,0.0775,unknown,unknown
0.0769,12,18,2,2,0.057,0.0494,0.081,0.0647,unknown,unknown
0.01,5,22,1,1,0.0669,0.0926,0.0379,0.0472,unknown,unknown
0.009,5,15,1,1,0.0284,0.0337,0.023,0.0259,unknown,unknown
0.0432,6,14,1,1,0.0273,0.0356,0.0389,0.0429,male,13-18
0.0517,12,19,1,1,0.0479,0.0612,0.0558,0.0743,unknown,unknown
0.0588,3,7,3,1,0.016,0.018,0.0141,0.0261,unknown,unknown
0.0091,6,23,2,2,0.024,0.019,0.0312,0.0,female,31-40
0.2735,7,32,2,1,0.0688,0.1272,0.082,0.1705,unknown,unknown
0.0162,8,16,1,1,0.0273,0.0356,0.0037,0.0044,female,19-24
0.0,8,22,2,1,0.0486,0.0494,0.0272,0.0256,unknown,unknown
0.0325,8,25,1,1,0.0426,0.0491,0.0158,0.019,male,19-24
0.1161,12,27,1,1,0.0418,0.0459,0.1268,0.129,unknown,unknown
0.0288,7,25,1,1,0.0284,0.0337,0.0,0.0,female,13-18
0.0,7,14,2,1,0.0102,0.0116,0.0149,0.0136,unknown,unknown
0.1101,9,23,2,1,0.1423,0.1725,0.0545,0.0761,female,19-24
0.1513,10,23,2,1,0.0426,0.0491,0.018,0.0412,male,19-24
0.0,7,27,1,1,0.0234,0.0319,0.0169,0.0171,male,19-24
0.0648,6,14,1,1,0.0273,0.0356,0.0284,0.0331,female,19-24
0.3305,10,23,2,1,0.1952,0.2008,0.0412,0.0576,unknown,unknown
0.0405,9,27,1,1,0.0426,0.0491,0.0377,0.0591,male,19-24
